"","Resample1"
"1",1
"2",2
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",15
"14",16
"15",17
"16",18
"17",20
"18",21
"19",22
"20",23
"21",26
"22",27
"23",28
"24",31
"25",32
"26",33
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",41
"34",42
"35",43
"36",45
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",61
"51",62
"52",63
"53",64
"54",65
"55",66
"56",67
"57",68
"58",69
"59",70
"60",71
"61",72
"62",73
"63",74
"64",75
"65",76
"66",77
"67",78
"68",79
"69",80
"70",81
"71",83
"72",84
"73",85
"74",87
"75",89
"76",90
"77",91
"78",92
"79",93
"80",94
"81",95
"82",96
"83",98
"84",99
"85",100
"86",101
"87",102
"88",103
"89",104
"90",105
"91",108
"92",109
"93",110
"94",111
"95",113
"96",117
"97",119
"98",120
"99",121
"100",122
"101",123
"102",124
"103",126
"104",127
"105",130
"106",131
"107",133
"108",134
"109",135
"110",136
"111",137
"112",138
"113",139
"114",140
"115",141
"116",142
"117",143
"118",144
"119",145
"120",146
"121",148
"122",149
"123",150
"124",151
"125",152
"126",154
"127",157
"128",159
"129",161
"130",162
"131",164
"132",166
"133",167
"134",168
"135",169
"136",170
"137",171
"138",172
"139",173
"140",174
"141",175
"142",176
"143",178
"144",180
"145",181
"146",182
"147",183
"148",184
"149",186
"150",187
"151",188
"152",190
"153",191
"154",192
"155",193
"156",194
"157",195
"158",196
"159",197
"160",198
"161",199
"162",200
"163",202
"164",203
"165",204
"166",205
"167",206
"168",207
"169",208
"170",209
"171",211
"172",213
"173",214
"174",215
"175",216
"176",217
"177",219
"178",220
"179",221
"180",222
"181",224
"182",226
"183",227
"184",228
"185",229
"186",230
"187",231
"188",232
"189",233
"190",234
"191",235
"192",236
"193",237
"194",239
"195",241
"196",242
"197",244
"198",245
"199",246
"200",247
"201",249
"202",250
"203",251
"204",253
"205",254
"206",255
"207",256
"208",257
"209",259
"210",261
"211",262
"212",263
"213",264
"214",265
"215",266
"216",269
"217",272
"218",273
"219",274
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
