"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",17
"12",19
"13",20
"14",21
"15",23
"16",24
"17",25
"18",26
"19",27
"20",28
"21",29
"22",30
"23",31
"24",32
"25",33
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",41
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",62
"52",63
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",72
"60",73
"61",74
"62",75
"63",76
"64",77
"65",79
"66",81
"67",82
"68",83
"69",85
"70",88
"71",91
"72",92
"73",93
"74",94
"75",95
"76",97
"77",98
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",106
"85",108
"86",109
"87",110
"88",111
"89",112
"90",113
"91",114
"92",115
"93",116
"94",118
"95",119
"96",121
"97",122
"98",123
"99",124
"100",125
"101",126
"102",127
"103",129
"104",131
"105",132
"106",133
"107",134
"108",136
"109",139
"110",141
"111",142
"112",143
"113",144
"114",146
"115",147
"116",149
"117",150
"118",151
"119",152
"120",153
"121",154
"122",155
"123",156
"124",157
"125",158
"126",159
"127",161
"128",163
"129",164
"130",165
"131",167
"132",168
"133",170
"134",171
"135",172
"136",174
"137",175
"138",176
"139",177
"140",178
"141",179
"142",180
"143",181
"144",182
"145",183
"146",184
"147",185
"148",186
"149",187
"150",188
"151",189
"152",191
"153",192
"154",193
"155",194
"156",195
"157",196
"158",198
"159",200
"160",201
"161",202
"162",203
"163",204
"164",206
"165",207
"166",208
"167",209
"168",210
"169",211
"170",212
"171",214
"172",215
"173",216
"174",217
"175",218
"176",222
"177",223
"178",224
"179",225
"180",226
"181",227
"182",228
"183",230
"184",231
"185",232
"186",233
"187",234
"188",235
"189",236
"190",237
"191",238
"192",239
"193",240
"194",241
"195",242
"196",244
"197",245
"198",246
"199",247
"200",248
"201",250
"202",251
"203",253
"204",254
"205",255
"206",256
"207",258
"208",259
"209",261
"210",263
"211",264
"212",265
"213",266
"214",267
"215",269
"216",270
"217",272
"218",273
"219",274
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
