"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",8
"7",10
"8",11
"9",12
"10",13
"11",15
"12",16
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",23
"20",24
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",32
"28",33
"29",34
"30",35
"31",36
"32",37
"33",38
"34",40
"35",42
"36",44
"37",45
"38",46
"39",47
"40",48
"41",49
"42",50
"43",52
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",62
"53",63
"54",64
"55",65
"56",70
"57",72
"58",73
"59",74
"60",75
"61",77
"62",78
"63",79
"64",80
"65",81
"66",82
"67",83
"68",84
"69",86
"70",87
"71",88
"72",89
"73",90
"74",91
"75",92
"76",93
"77",97
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
"89",110
"90",111
"91",112
"92",113
"93",114
"94",115
"95",116
"96",118
"97",119
"98",120
"99",121
"100",122
"101",123
"102",125
"103",126
"104",127
"105",128
"106",129
"107",130
"108",131
"109",132
"110",133
"111",134
"112",135
"113",136
"114",137
"115",138
"116",139
"117",140
"118",142
"119",143
"120",144
"121",146
"122",147
"123",148
"124",149
"125",150
"126",152
"127",153
"128",154
"129",155
"130",156
"131",157
"132",158
"133",159
"134",160
"135",161
"136",163
"137",164
"138",167
"139",168
"140",169
"141",170
"142",171
"143",172
"144",173
"145",174
"146",175
"147",176
"148",177
"149",179
"150",180
"151",181
"152",183
"153",185
"154",186
"155",187
"156",188
"157",189
"158",190
"159",191
"160",193
"161",194
"162",195
"163",196
"164",197
"165",198
"166",199
"167",200
"168",204
"169",205
"170",207
"171",210
"172",211
"173",212
"174",213
"175",214
"176",217
"177",218
"178",219
"179",222
"180",223
"181",224
"182",225
"183",226
"184",227
"185",230
"186",231
"187",232
"188",233
"189",234
"190",235
"191",236
"192",237
"193",238
"194",239
"195",240
"196",241
"197",242
"198",243
"199",245
"200",246
"201",248
"202",249
"203",251
"204",253
"205",254
"206",255
"207",256
"208",257
"209",258
"210",259
"211",260
"212",262
"213",263
"214",264
"215",265
"216",270
"217",271
"218",272
"219",274
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
