"","Resample1"
"1",1
"2",2
"3",4
"4",5
"5",6
"6",10
"7",11
"8",12
"9",13
"10",14
"11",15
"12",16
"13",17
"14",18
"15",19
"16",20
"17",22
"18",25
"19",26
"20",27
"21",28
"22",29
"23",32
"24",33
"25",34
"26",35
"27",36
"28",37
"29",38
"30",39
"31",40
"32",41
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",51
"43",53
"44",54
"45",56
"46",57
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",69
"57",70
"58",71
"59",72
"60",73
"61",75
"62",76
"63",77
"64",79
"65",80
"66",81
"67",83
"68",85
"69",86
"70",87
"71",88
"72",89
"73",91
"74",92
"75",94
"76",97
"77",98
"78",102
"79",103
"80",105
"81",106
"82",107
"83",108
"84",109
"85",110
"86",111
"87",113
"88",115
"89",116
"90",117
"91",118
"92",119
"93",120
"94",122
"95",123
"96",124
"97",125
"98",126
"99",127
"100",128
"101",129
"102",130
"103",131
"104",132
"105",133
"106",134
"107",136
"108",137
"109",139
"110",140
"111",141
"112",142
"113",143
"114",144
"115",145
"116",146
"117",147
"118",149
"119",151
"120",152
"121",154
"122",155
"123",156
"124",157
"125",158
"126",159
"127",160
"128",161
"129",162
"130",163
"131",164
"132",166
"133",167
"134",168
"135",169
"136",170
"137",171
"138",173
"139",174
"140",175
"141",177
"142",178
"143",179
"144",180
"145",181
"146",182
"147",183
"148",184
"149",185
"150",186
"151",187
"152",188
"153",189
"154",190
"155",191
"156",192
"157",194
"158",195
"159",196
"160",197
"161",199
"162",200
"163",201
"164",202
"165",203
"166",204
"167",205
"168",206
"169",207
"170",208
"171",209
"172",210
"173",211
"174",212
"175",213
"176",214
"177",215
"178",216
"179",217
"180",218
"181",219
"182",221
"183",222
"184",224
"185",227
"186",228
"187",230
"188",231
"189",233
"190",234
"191",236
"192",237
"193",239
"194",240
"195",241
"196",242
"197",243
"198",245
"199",246
"200",247
"201",248
"202",249
"203",250
"204",251
"205",252
"206",253
"207",254
"208",255
"209",259
"210",260
"211",261
"212",262
"213",263
"214",267
"215",269
"216",270
"217",271
"218",273
"219",274
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
