"","Resample1"
"1",1
"2",2
"3",4
"4",5
"5",6
"6",9
"7",10
"8",11
"9",13
"10",14
"11",16
"12",17
"13",19
"14",20
"15",21
"16",22
"17",23
"18",24
"19",25
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",32
"27",33
"28",34
"29",35
"30",36
"31",37
"32",38
"33",40
"34",41
"35",42
"36",43
"37",44
"38",45
"39",47
"40",48
"41",49
"42",50
"43",52
"44",53
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",62
"53",63
"54",64
"55",65
"56",66
"57",67
"58",68
"59",70
"60",71
"61",72
"62",74
"63",75
"64",77
"65",78
"66",79
"67",80
"68",81
"69",82
"70",83
"71",84
"72",85
"73",86
"74",87
"75",89
"76",90
"77",91
"78",93
"79",94
"80",95
"81",97
"82",98
"83",99
"84",100
"85",101
"86",102
"87",103
"88",104
"89",105
"90",106
"91",107
"92",108
"93",109
"94",110
"95",111
"96",112
"97",114
"98",115
"99",117
"100",119
"101",120
"102",121
"103",122
"104",123
"105",126
"106",127
"107",128
"108",129
"109",130
"110",131
"111",132
"112",133
"113",134
"114",135
"115",136
"116",139
"117",140
"118",141
"119",142
"120",144
"121",145
"122",146
"123",147
"124",150
"125",151
"126",152
"127",153
"128",154
"129",155
"130",157
"131",158
"132",159
"133",160
"134",161
"135",162
"136",165
"137",167
"138",168
"139",169
"140",170
"141",171
"142",173
"143",174
"144",175
"145",177
"146",178
"147",179
"148",180
"149",181
"150",182
"151",183
"152",184
"153",185
"154",186
"155",188
"156",190
"157",191
"158",192
"159",193
"160",194
"161",195
"162",196
"163",197
"164",200
"165",201
"166",202
"167",203
"168",204
"169",205
"170",206
"171",207
"172",208
"173",209
"174",210
"175",211
"176",214
"177",216
"178",217
"179",218
"180",219
"181",220
"182",221
"183",224
"184",225
"185",226
"186",228
"187",231
"188",232
"189",234
"190",235
"191",236
"192",237
"193",239
"194",242
"195",244
"196",245
"197",247
"198",249
"199",250
"200",251
"201",252
"202",253
"203",254
"204",255
"205",256
"206",257
"207",258
"208",259
"209",261
"210",262
"211",263
"212",264
"213",265
"214",267
"215",268
"216",269
"217",270
"218",272
"219",273
"220",274
"221",275
"222",276
"223",277
"224",279
"225",280
