"","Resample1"
"1",2
"2",3
"3",4
"4",5
"5",7
"6",8
"7",10
"8",11
"9",12
"10",14
"11",15
"12",17
"13",18
"14",19
"15",20
"16",21
"17",22
"18",23
"19",25
"20",26
"21",27
"22",28
"23",31
"24",32
"25",33
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",41
"33",43
"34",44
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",61
"50",63
"51",64
"52",65
"53",66
"54",67
"55",69
"56",71
"57",73
"58",74
"59",75
"60",77
"61",79
"62",80
"63",81
"64",82
"65",84
"66",85
"67",86
"68",87
"69",88
"70",89
"71",92
"72",95
"73",96
"74",97
"75",99
"76",100
"77",101
"78",102
"79",103
"80",105
"81",106
"82",107
"83",108
"84",109
"85",110
"86",112
"87",113
"88",115
"89",116
"90",117
"91",119
"92",120
"93",121
"94",123
"95",124
"96",125
"97",127
"98",128
"99",129
"100",130
"101",132
"102",133
"103",134
"104",136
"105",137
"106",138
"107",139
"108",140
"109",141
"110",142
"111",143
"112",145
"113",146
"114",148
"115",149
"116",150
"117",151
"118",152
"119",153
"120",154
"121",155
"122",158
"123",159
"124",162
"125",164
"126",165
"127",166
"128",168
"129",169
"130",170
"131",171
"132",172
"133",173
"134",174
"135",175
"136",176
"137",177
"138",178
"139",179
"140",180
"141",181
"142",182
"143",183
"144",184
"145",185
"146",186
"147",187
"148",188
"149",190
"150",191
"151",192
"152",194
"153",196
"154",197
"155",198
"156",200
"157",201
"158",202
"159",203
"160",204
"161",207
"162",208
"163",209
"164",210
"165",211
"166",212
"167",213
"168",214
"169",215
"170",217
"171",219
"172",220
"173",222
"174",223
"175",224
"176",225
"177",226
"178",227
"179",228
"180",229
"181",230
"182",231
"183",232
"184",233
"185",235
"186",236
"187",237
"188",238
"189",239
"190",240
"191",241
"192",242
"193",243
"194",244
"195",245
"196",246
"197",247
"198",248
"199",249
"200",250
"201",251
"202",252
"203",253
"204",254
"205",256
"206",257
"207",258
"208",259
"209",260
"210",261
"211",262
"212",263
"213",264
"214",265
"215",266
"216",269
"217",270
"218",271
"219",272
"220",274
"221",275
"222",276
"223",277
"224",278
"225",279
