"","Resample1"
"1",1
"2",3
"3",4
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",28
"24",30
"25",31
"26",32
"27",33
"28",34
"29",36
"30",38
"31",39
"32",40
"33",41
"34",42
"35",43
"36",44
"37",45
"38",46
"39",47
"40",48
"41",50
"42",51
"43",52
"44",53
"45",55
"46",58
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",65
"54",67
"55",68
"56",70
"57",71
"58",72
"59",73
"60",74
"61",76
"62",78
"63",80
"64",81
"65",82
"66",83
"67",84
"68",86
"69",88
"70",89
"71",90
"72",92
"73",93
"74",94
"75",95
"76",96
"77",97
"78",98
"79",99
"80",100
"81",101
"82",102
"83",103
"84",105
"85",106
"86",107
"87",108
"88",112
"89",114
"90",116
"91",117
"92",119
"93",120
"94",121
"95",122
"96",123
"97",124
"98",125
"99",126
"100",127
"101",128
"102",129
"103",130
"104",131
"105",132
"106",133
"107",134
"108",136
"109",137
"110",138
"111",139
"112",140
"113",141
"114",142
"115",144
"116",146
"117",149
"118",150
"119",151
"120",152
"121",153
"122",154
"123",155
"124",156
"125",157
"126",158
"127",160
"128",162
"129",163
"130",166
"131",167
"132",168
"133",169
"134",170
"135",173
"136",174
"137",175
"138",178
"139",179
"140",180
"141",181
"142",182
"143",183
"144",184
"145",185
"146",186
"147",187
"148",190
"149",192
"150",193
"151",194
"152",195
"153",196
"154",198
"155",199
"156",200
"157",201
"158",204
"159",206
"160",207
"161",208
"162",209
"163",210
"164",211
"165",212
"166",213
"167",214
"168",215
"169",216
"170",217
"171",218
"172",219
"173",220
"174",221
"175",222
"176",224
"177",225
"178",226
"179",227
"180",228
"181",229
"182",230
"183",231
"184",232
"185",233
"186",234
"187",235
"188",236
"189",237
"190",238
"191",239
"192",241
"193",242
"194",243
"195",244
"196",245
"197",246
"198",247
"199",248
"200",249
"201",250
"202",253
"203",254
"204",255
"205",256
"206",257
"207",258
"208",259
"209",260
"210",261
"211",263
"212",264
"213",265
"214",266
"215",267
"216",268
"217",269
"218",270
"219",272
"220",274
"221",275
"222",276
"223",277
"224",279
"225",280
