"","Resample1"
"1",2
"2",4
"3",5
"4",6
"5",7
"6",9
"7",10
"8",11
"9",12
"10",14
"11",15
"12",16
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",30
"24",31
"25",32
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",51
"43",52
"44",53
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",62
"53",63
"54",64
"55",66
"56",67
"57",68
"58",69
"59",70
"60",72
"61",73
"62",74
"63",75
"64",76
"65",77
"66",78
"67",80
"68",81
"69",82
"70",83
"71",84
"72",86
"73",88
"74",90
"75",91
"76",93
"77",94
"78",95
"79",96
"80",97
"81",98
"82",99
"83",101
"84",102
"85",103
"86",104
"87",105
"88",106
"89",107
"90",108
"91",109
"92",110
"93",111
"94",112
"95",114
"96",116
"97",117
"98",118
"99",119
"100",120
"101",121
"102",123
"103",124
"104",125
"105",126
"106",127
"107",128
"108",129
"109",130
"110",131
"111",132
"112",133
"113",136
"114",137
"115",138
"116",139
"117",140
"118",141
"119",142
"120",144
"121",146
"122",147
"123",148
"124",150
"125",151
"126",152
"127",153
"128",154
"129",155
"130",156
"131",158
"132",159
"133",161
"134",162
"135",163
"136",164
"137",165
"138",166
"139",167
"140",170
"141",171
"142",173
"143",174
"144",176
"145",177
"146",178
"147",180
"148",181
"149",182
"150",183
"151",184
"152",185
"153",187
"154",188
"155",189
"156",191
"157",192
"158",193
"159",195
"160",196
"161",198
"162",199
"163",200
"164",201
"165",202
"166",203
"167",204
"168",206
"169",207
"170",208
"171",209
"172",210
"173",211
"174",212
"175",213
"176",214
"177",215
"178",216
"179",217
"180",218
"181",219
"182",220
"183",221
"184",222
"185",223
"186",225
"187",226
"188",227
"189",228
"190",229
"191",231
"192",232
"193",234
"194",238
"195",239
"196",242
"197",243
"198",244
"199",245
"200",246
"201",248
"202",249
"203",250
"204",251
"205",252
"206",253
"207",254
"208",256
"209",257
"210",258
"211",259
"212",260
"213",261
"214",263
"215",265
"216",266
"217",267
"218",268
"219",269
"220",273
"221",274
"222",275
"223",277
"224",278
"225",279
