"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",11
"11",12
"12",13
"13",14
"14",15
"15",17
"16",18
"17",19
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",30
"26",31
"27",32
"28",34
"29",35
"30",36
"31",37
"32",38
"33",39
"34",40
"35",41
"36",42
"37",44
"38",45
"39",47
"40",50
"41",51
"42",52
"43",53
"44",54
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",65
"53",66
"54",67
"55",68
"56",69
"57",73
"58",74
"59",75
"60",76
"61",77
"62",78
"63",80
"64",81
"65",82
"66",83
"67",84
"68",86
"69",87
"70",88
"71",89
"72",90
"73",91
"74",93
"75",94
"76",95
"77",96
"78",97
"79",98
"80",99
"81",100
"82",102
"83",103
"84",106
"85",107
"86",108
"87",110
"88",111
"89",112
"90",114
"91",115
"92",117
"93",118
"94",119
"95",120
"96",121
"97",122
"98",124
"99",125
"100",126
"101",127
"102",128
"103",129
"104",130
"105",133
"106",134
"107",135
"108",136
"109",138
"110",140
"111",141
"112",143
"113",144
"114",145
"115",146
"116",147
"117",148
"118",149
"119",150
"120",151
"121",152
"122",154
"123",156
"124",157
"125",158
"126",159
"127",161
"128",163
"129",166
"130",167
"131",168
"132",170
"133",171
"134",173
"135",174
"136",175
"137",176
"138",177
"139",179
"140",181
"141",182
"142",183
"143",184
"144",185
"145",186
"146",188
"147",189
"148",191
"149",193
"150",195
"151",196
"152",197
"153",198
"154",199
"155",201
"156",202
"157",205
"158",206
"159",207
"160",208
"161",209
"162",210
"163",211
"164",212
"165",213
"166",214
"167",215
"168",216
"169",217
"170",220
"171",222
"172",224
"173",225
"174",227
"175",228
"176",229
"177",230
"178",231
"179",232
"180",233
"181",234
"182",235
"183",236
"184",237
"185",238
"186",239
"187",240
"188",241
"189",242
"190",244
"191",245
"192",246
"193",247
"194",248
"195",249
"196",250
"197",251
"198",252
"199",253
"200",254
"201",255
"202",256
"203",257
"204",258
"205",259
"206",260
"207",261
"208",262
"209",263
"210",265
"211",266
"212",267
"213",268
"214",269
"215",270
"216",271
"217",272
"218",273
"219",274
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
