"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",14
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",24
"20",25
"21",27
"22",28
"23",29
"24",30
"25",31
"26",32
"27",33
"28",34
"29",35
"30",36
"31",37
"32",38
"33",41
"34",42
"35",43
"36",44
"37",46
"38",47
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",58
"48",60
"49",62
"50",64
"51",66
"52",67
"53",68
"54",69
"55",70
"56",71
"57",72
"58",73
"59",74
"60",75
"61",76
"62",77
"63",79
"64",80
"65",81
"66",82
"67",83
"68",84
"69",85
"70",86
"71",87
"72",88
"73",89
"74",90
"75",91
"76",93
"77",94
"78",97
"79",98
"80",99
"81",100
"82",101
"83",103
"84",105
"85",106
"86",107
"87",108
"88",109
"89",110
"90",111
"91",112
"92",113
"93",114
"94",115
"95",116
"96",117
"97",118
"98",119
"99",120
"100",121
"101",122
"102",124
"103",125
"104",126
"105",128
"106",129
"107",131
"108",132
"109",133
"110",134
"111",136
"112",138
"113",139
"114",140
"115",141
"116",142
"117",143
"118",144
"119",145
"120",146
"121",147
"122",148
"123",149
"124",151
"125",152
"126",153
"127",154
"128",156
"129",158
"130",159
"131",160
"132",161
"133",162
"134",164
"135",165
"136",167
"137",168
"138",169
"139",170
"140",171
"141",172
"142",173
"143",174
"144",176
"145",178
"146",179
"147",180
"148",181
"149",182
"150",183
"151",184
"152",185
"153",186
"154",187
"155",188
"156",191
"157",192
"158",193
"159",194
"160",196
"161",197
"162",198
"163",199
"164",200
"165",201
"166",202
"167",203
"168",204
"169",205
"170",206
"171",209
"172",210
"173",211
"174",212
"175",215
"176",217
"177",218
"178",219
"179",220
"180",221
"181",222
"182",224
"183",226
"184",228
"185",229
"186",231
"187",232
"188",233
"189",236
"190",237
"191",238
"192",239
"193",241
"194",242
"195",243
"196",244
"197",245
"198",246
"199",247
"200",248
"201",249
"202",250
"203",253
"204",255
"205",257
"206",258
"207",260
"208",261
"209",262
"210",264
"211",265
"212",266
"213",267
"214",268
"215",269
"216",270
"217",271
"218",272
"219",274
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
