"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",11
"12",12
"13",13
"14",14
"15",15
"16",16
"17",17
"18",18
"19",20
"20",21
"21",22
"22",23
"23",24
"24",25
"25",26
"26",27
"27",28
"28",29
"29",30
"30",33
"31",34
"32",36
"33",37
"34",38
"35",40
"36",41
"37",42
"38",43
"39",44
"40",45
"41",46
"42",47
"43",49
"44",53
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",62
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",71
"60",72
"61",73
"62",74
"63",75
"64",76
"65",77
"66",82
"67",83
"68",84
"69",85
"70",86
"71",87
"72",88
"73",89
"74",90
"75",92
"76",95
"77",96
"78",97
"79",98
"80",99
"81",101
"82",102
"83",103
"84",104
"85",105
"86",106
"87",107
"88",108
"89",109
"90",110
"91",111
"92",112
"93",113
"94",115
"95",116
"96",117
"97",118
"98",119
"99",120
"100",121
"101",122
"102",123
"103",124
"104",125
"105",127
"106",128
"107",129
"108",131
"109",133
"110",134
"111",135
"112",136
"113",137
"114",138
"115",139
"116",142
"117",143
"118",145
"119",146
"120",147
"121",148
"122",149
"123",150
"124",151
"125",152
"126",153
"127",154
"128",155
"129",156
"130",158
"131",159
"132",160
"133",161
"134",162
"135",163
"136",164
"137",165
"138",166
"139",167
"140",168
"141",169
"142",170
"143",172
"144",173
"145",175
"146",176
"147",177
"148",178
"149",179
"150",180
"151",181
"152",182
"153",183
"154",184
"155",187
"156",190
"157",191
"158",192
"159",193
"160",195
"161",196
"162",197
"163",198
"164",199
"165",200
"166",201
"167",202
"168",203
"169",204
"170",205
"171",207
"172",208
"173",209
"174",210
"175",211
"176",213
"177",215
"178",217
"179",218
"180",219
"181",220
"182",222
"183",224
"184",226
"185",227
"186",228
"187",229
"188",230
"189",231
"190",232
"191",233
"192",234
"193",235
"194",236
"195",238
"196",241
"197",242
"198",243
"199",244
"200",245
"201",246
"202",247
"203",249
"204",251
"205",253
"206",254
"207",255
"208",256
"209",257
"210",260
"211",261
"212",263
"213",264
"214",265
"215",266
"216",267
"217",268
"218",269
"219",270
"220",271
"221",273
"222",274
"223",275
"224",277
"225",278
