"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",13
"12",14
"13",15
"14",16
"15",17
"16",18
"17",19
"18",20
"19",21
"20",22
"21",23
"22",25
"23",28
"24",29
"25",30
"26",31
"27",32
"28",33
"29",35
"30",37
"31",38
"32",39
"33",42
"34",44
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",56
"46",57
"47",58
"48",60
"49",61
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",69
"57",70
"58",71
"59",74
"60",76
"61",77
"62",78
"63",79
"64",80
"65",81
"66",82
"67",83
"68",84
"69",86
"70",88
"71",89
"72",90
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",98
"81",99
"82",100
"83",101
"84",102
"85",103
"86",104
"87",105
"88",106
"89",107
"90",108
"91",109
"92",110
"93",111
"94",112
"95",113
"96",114
"97",115
"98",116
"99",117
"100",120
"101",121
"102",122
"103",123
"104",124
"105",125
"106",126
"107",127
"108",129
"109",130
"110",132
"111",134
"112",135
"113",136
"114",138
"115",139
"116",140
"117",141
"118",142
"119",144
"120",145
"121",146
"122",147
"123",148
"124",149
"125",150
"126",151
"127",152
"128",153
"129",154
"130",155
"131",158
"132",160
"133",161
"134",162
"135",163
"136",164
"137",165
"138",168
"139",169
"140",170
"141",171
"142",173
"143",174
"144",175
"145",176
"146",177
"147",178
"148",179
"149",180
"150",181
"151",183
"152",184
"153",186
"154",187
"155",188
"156",189
"157",190
"158",193
"159",194
"160",195
"161",196
"162",197
"163",198
"164",199
"165",200
"166",202
"167",204
"168",205
"169",206
"170",207
"171",210
"172",212
"173",213
"174",214
"175",215
"176",216
"177",217
"178",218
"179",219
"180",220
"181",222
"182",224
"183",226
"184",227
"185",228
"186",230
"187",231
"188",232
"189",233
"190",234
"191",235
"192",236
"193",238
"194",239
"195",241
"196",242
"197",243
"198",245
"199",246
"200",248
"201",251
"202",252
"203",253
"204",254
"205",255
"206",257
"207",258
"208",259
"209",260
"210",261
"211",262
"212",263
"213",265
"214",266
"215",267
"216",268
"217",269
"218",270
"219",271
"220",272
"221",273
"222",274
"223",275
"224",278
"225",280
