"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",8
"7",9
"8",10
"9",11
"10",12
"11",14
"12",15
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",29
"26",31
"27",32
"28",33
"29",34
"30",35
"31",37
"32",38
"33",41
"34",42
"35",43
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",52
"43",53
"44",54
"45",55
"46",56
"47",58
"48",59
"49",60
"50",61
"51",62
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",72
"60",73
"61",74
"62",75
"63",76
"64",77
"65",79
"66",80
"67",82
"68",83
"69",84
"70",85
"71",86
"72",87
"73",88
"74",89
"75",90
"76",92
"77",94
"78",96
"79",97
"80",98
"81",100
"82",101
"83",103
"84",104
"85",105
"86",106
"87",108
"88",109
"89",110
"90",112
"91",113
"92",114
"93",116
"94",118
"95",119
"96",120
"97",121
"98",122
"99",123
"100",125
"101",126
"102",127
"103",128
"104",129
"105",130
"106",131
"107",133
"108",134
"109",135
"110",136
"111",137
"112",138
"113",142
"114",143
"115",147
"116",148
"117",149
"118",151
"119",152
"120",155
"121",156
"122",157
"123",159
"124",160
"125",161
"126",162
"127",163
"128",164
"129",165
"130",166
"131",167
"132",168
"133",170
"134",171
"135",172
"136",173
"137",174
"138",175
"139",176
"140",177
"141",180
"142",182
"143",183
"144",184
"145",185
"146",186
"147",187
"148",188
"149",189
"150",190
"151",191
"152",192
"153",193
"154",194
"155",195
"156",196
"157",197
"158",198
"159",200
"160",201
"161",203
"162",205
"163",206
"164",207
"165",208
"166",209
"167",211
"168",212
"169",213
"170",214
"171",215
"172",216
"173",217
"174",220
"175",221
"176",222
"177",223
"178",224
"179",225
"180",226
"181",227
"182",228
"183",229
"184",230
"185",233
"186",234
"187",235
"188",236
"189",237
"190",238
"191",239
"192",240
"193",242
"194",243
"195",244
"196",246
"197",247
"198",248
"199",250
"200",252
"201",253
"202",254
"203",255
"204",256
"205",257
"206",258
"207",259
"208",260
"209",262
"210",263
"211",264
"212",265
"213",266
"214",267
"215",268
"216",270
"217",271
"218",272
"219",274
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
