"","Resample1"
"1",1
"2",2
"3",4
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",16
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",24
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",32
"28",33
"29",34
"30",36
"31",37
"32",38
"33",39
"34",41
"35",43
"36",44
"37",45
"38",46
"39",47
"40",48
"41",49
"42",51
"43",53
"44",54
"45",56
"46",57
"47",59
"48",61
"49",62
"50",63
"51",64
"52",65
"53",66
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",77
"63",78
"64",79
"65",80
"66",81
"67",82
"68",83
"69",84
"70",85
"71",86
"72",87
"73",88
"74",89
"75",90
"76",91
"77",92
"78",94
"79",95
"80",96
"81",97
"82",98
"83",99
"84",100
"85",101
"86",102
"87",103
"88",104
"89",105
"90",107
"91",108
"92",110
"93",111
"94",113
"95",114
"96",117
"97",118
"98",119
"99",120
"100",122
"101",123
"102",124
"103",125
"104",126
"105",128
"106",129
"107",130
"108",132
"109",133
"110",135
"111",136
"112",138
"113",139
"114",140
"115",142
"116",143
"117",146
"118",147
"119",148
"120",149
"121",150
"122",151
"123",152
"124",154
"125",155
"126",156
"127",157
"128",158
"129",159
"130",160
"131",162
"132",163
"133",164
"134",165
"135",166
"136",167
"137",168
"138",169
"139",170
"140",171
"141",172
"142",173
"143",175
"144",176
"145",177
"146",178
"147",179
"148",180
"149",181
"150",182
"151",183
"152",185
"153",186
"154",187
"155",190
"156",191
"157",192
"158",193
"159",194
"160",196
"161",197
"162",198
"163",199
"164",200
"165",201
"166",202
"167",203
"168",204
"169",205
"170",206
"171",209
"172",210
"173",211
"174",215
"175",216
"176",217
"177",218
"178",219
"179",220
"180",221
"181",222
"182",224
"183",225
"184",226
"185",227
"186",228
"187",230
"188",231
"189",232
"190",233
"191",234
"192",236
"193",237
"194",238
"195",239
"196",240
"197",241
"198",243
"199",244
"200",245
"201",246
"202",247
"203",249
"204",252
"205",253
"206",254
"207",255
"208",256
"209",257
"210",258
"211",262
"212",263
"213",264
"214",265
"215",267
"216",268
"217",269
"218",270
"219",272
"220",273
"221",274
"222",276
"223",277
"224",278
"225",280
