"","Resample1"
"1",1
"2",2
"3",4
"4",5
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",15
"12",16
"13",17
"14",18
"15",20
"16",21
"17",22
"18",23
"19",25
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",32
"27",33
"28",34
"29",35
"30",36
"31",38
"32",39
"33",41
"34",42
"35",43
"36",44
"37",45
"38",47
"39",48
"40",49
"41",50
"42",51
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",62
"52",63
"53",65
"54",66
"55",67
"56",68
"57",70
"58",71
"59",73
"60",75
"61",77
"62",79
"63",81
"64",82
"65",83
"66",84
"67",85
"68",86
"69",87
"70",88
"71",89
"72",90
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",98
"81",99
"82",101
"83",102
"84",103
"85",104
"86",105
"87",107
"88",108
"89",110
"90",111
"91",113
"92",114
"93",116
"94",117
"95",119
"96",120
"97",121
"98",122
"99",123
"100",124
"101",125
"102",127
"103",128
"104",129
"105",130
"106",131
"107",132
"108",133
"109",134
"110",135
"111",136
"112",138
"113",139
"114",140
"115",141
"116",144
"117",145
"118",146
"119",147
"120",148
"121",152
"122",153
"123",154
"124",155
"125",157
"126",158
"127",159
"128",160
"129",162
"130",163
"131",165
"132",168
"133",170
"134",172
"135",173
"136",175
"137",176
"138",177
"139",178
"140",179
"141",180
"142",182
"143",183
"144",184
"145",185
"146",186
"147",187
"148",189
"149",190
"150",191
"151",193
"152",194
"153",195
"154",196
"155",197
"156",198
"157",199
"158",200
"159",201
"160",202
"161",203
"162",204
"163",205
"164",206
"165",207
"166",208
"167",210
"168",211
"169",212
"170",213
"171",215
"172",216
"173",217
"174",218
"175",221
"176",222
"177",223
"178",224
"179",225
"180",227
"181",229
"182",230
"183",231
"184",232
"185",233
"186",234
"187",236
"188",237
"189",238
"190",239
"191",240
"192",241
"193",242
"194",243
"195",244
"196",245
"197",246
"198",247
"199",248
"200",250
"201",251
"202",252
"203",254
"204",255
"205",256
"206",257
"207",259
"208",260
"209",261
"210",263
"211",264
"212",265
"213",266
"214",267
"215",268
"216",270
"217",271
"218",272
"219",273
"220",274
"221",275
"222",276
"223",277
"224",279
"225",280
