"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",11
"12",12
"13",13
"14",15
"15",19
"16",20
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",30
"26",31
"27",33
"28",35
"29",36
"30",37
"31",38
"32",40
"33",41
"34",42
"35",43
"36",44
"37",45
"38",47
"39",48
"40",49
"41",50
"42",51
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",62
"53",63
"54",64
"55",65
"56",66
"57",67
"58",70
"59",71
"60",73
"61",74
"62",75
"63",76
"64",78
"65",79
"66",80
"67",81
"68",82
"69",84
"70",85
"71",86
"72",87
"73",89
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",98
"81",99
"82",100
"83",101
"84",102
"85",103
"86",104
"87",105
"88",106
"89",107
"90",109
"91",112
"92",113
"93",114
"94",116
"95",118
"96",119
"97",120
"98",121
"99",122
"100",123
"101",124
"102",125
"103",126
"104",127
"105",128
"106",129
"107",130
"108",131
"109",132
"110",133
"111",134
"112",135
"113",136
"114",137
"115",138
"116",139
"117",142
"118",143
"119",145
"120",146
"121",147
"122",148
"123",151
"124",152
"125",153
"126",155
"127",157
"128",159
"129",161
"130",162
"131",163
"132",165
"133",166
"134",167
"135",168
"136",169
"137",171
"138",173
"139",174
"140",175
"141",176
"142",178
"143",179
"144",180
"145",181
"146",183
"147",184
"148",185
"149",186
"150",187
"151",188
"152",191
"153",192
"154",193
"155",195
"156",196
"157",197
"158",198
"159",199
"160",200
"161",201
"162",202
"163",203
"164",204
"165",205
"166",207
"167",208
"168",209
"169",211
"170",212
"171",213
"172",214
"173",215
"174",216
"175",217
"176",220
"177",221
"178",222
"179",224
"180",225
"181",226
"182",228
"183",230
"184",233
"185",234
"186",235
"187",236
"188",237
"189",239
"190",240
"191",241
"192",242
"193",245
"194",246
"195",247
"196",248
"197",250
"198",251
"199",252
"200",253
"201",254
"202",255
"203",256
"204",257
"205",258
"206",259
"207",260
"208",261
"209",262
"210",263
"211",264
"212",265
"213",266
"214",267
"215",268
"216",269
"217",271
"218",272
"219",273
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
