"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",15
"15",16
"16",19
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",29
"26",31
"27",32
"28",33
"29",34
"30",35
"31",36
"32",37
"33",38
"34",41
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",71
"60",73
"61",74
"62",75
"63",76
"64",79
"65",80
"66",81
"67",82
"68",83
"69",84
"70",85
"71",86
"72",87
"73",88
"74",90
"75",91
"76",92
"77",94
"78",97
"79",98
"80",99
"81",100
"82",101
"83",102
"84",103
"85",104
"86",105
"87",106
"88",109
"89",110
"90",112
"91",114
"92",115
"93",117
"94",118
"95",119
"96",122
"97",123
"98",124
"99",125
"100",127
"101",129
"102",130
"103",131
"104",134
"105",135
"106",136
"107",137
"108",139
"109",141
"110",142
"111",143
"112",144
"113",145
"114",146
"115",147
"116",148
"117",149
"118",150
"119",151
"120",152
"121",153
"122",154
"123",155
"124",158
"125",159
"126",160
"127",161
"128",162
"129",163
"130",165
"131",166
"132",167
"133",168
"134",169
"135",170
"136",171
"137",172
"138",173
"139",175
"140",176
"141",178
"142",179
"143",180
"144",183
"145",184
"146",185
"147",186
"148",187
"149",188
"150",189
"151",190
"152",192
"153",193
"154",194
"155",195
"156",197
"157",199
"158",200
"159",201
"160",202
"161",203
"162",204
"163",205
"164",207
"165",209
"166",210
"167",211
"168",212
"169",213
"170",214
"171",215
"172",216
"173",217
"174",219
"175",220
"176",222
"177",223
"178",224
"179",226
"180",227
"181",228
"182",230
"183",232
"184",233
"185",234
"186",235
"187",236
"188",237
"189",238
"190",239
"191",240
"192",241
"193",242
"194",243
"195",245
"196",246
"197",247
"198",249
"199",250
"200",252
"201",253
"202",254
"203",256
"204",257
"205",258
"206",259
"207",260
"208",261
"209",262
"210",263
"211",264
"212",265
"213",266
"214",267
"215",268
"216",269
"217",270
"218",271
"219",273
"220",274
"221",275
"222",276
"223",277
"224",278
"225",279
