"","Resample1"
"1",2
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",18
"15",19
"16",21
"17",22
"18",23
"19",24
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",32
"28",33
"29",36
"30",37
"31",38
"32",40
"33",41
"34",42
"35",43
"36",45
"37",46
"38",47
"39",48
"40",49
"41",51
"42",52
"43",53
"44",54
"45",56
"46",57
"47",58
"48",59
"49",60
"50",62
"51",63
"52",65
"53",66
"54",67
"55",68
"56",70
"57",71
"58",72
"59",73
"60",74
"61",75
"62",76
"63",77
"64",78
"65",79
"66",81
"67",82
"68",83
"69",84
"70",85
"71",86
"72",88
"73",89
"74",93
"75",94
"76",95
"77",96
"78",97
"79",98
"80",101
"81",103
"82",104
"83",105
"84",106
"85",107
"86",108
"87",109
"88",110
"89",111
"90",112
"91",117
"92",118
"93",119
"94",120
"95",121
"96",122
"97",123
"98",124
"99",125
"100",126
"101",127
"102",128
"103",131
"104",132
"105",133
"106",134
"107",135
"108",136
"109",137
"110",138
"111",139
"112",140
"113",141
"114",142
"115",144
"116",145
"117",146
"118",147
"119",148
"120",149
"121",150
"122",151
"123",153
"124",155
"125",157
"126",159
"127",160
"128",161
"129",162
"130",163
"131",164
"132",165
"133",167
"134",168
"135",169
"136",170
"137",172
"138",173
"139",174
"140",175
"141",176
"142",177
"143",178
"144",180
"145",181
"146",182
"147",183
"148",184
"149",185
"150",186
"151",187
"152",188
"153",189
"154",190
"155",191
"156",192
"157",196
"158",197
"159",199
"160",200
"161",202
"162",203
"163",204
"164",205
"165",206
"166",207
"167",208
"168",209
"169",210
"170",211
"171",212
"172",213
"173",214
"174",216
"175",217
"176",218
"177",219
"178",220
"179",221
"180",222
"181",225
"182",227
"183",228
"184",231
"185",232
"186",233
"187",234
"188",235
"189",237
"190",238
"191",239
"192",241
"193",242
"194",243
"195",244
"196",245
"197",246
"198",247
"199",248
"200",249
"201",250
"202",251
"203",252
"204",253
"205",254
"206",256
"207",257
"208",258
"209",259
"210",260
"211",261
"212",262
"213",263
"214",264
"215",266
"216",267
"217",268
"218",269
"219",270
"220",271
"221",272
"222",273
"223",274
"224",276
"225",278
