"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",9
"9",10
"10",12
"11",14
"12",15
"13",16
"14",18
"15",19
"16",20
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",29
"26",30
"27",31
"28",34
"29",36
"30",38
"31",39
"32",40
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",51
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",63
"53",64
"54",65
"55",66
"56",67
"57",68
"58",70
"59",71
"60",73
"61",74
"62",75
"63",76
"64",77
"65",78
"66",79
"67",80
"68",81
"69",82
"70",83
"71",84
"72",85
"73",86
"74",87
"75",88
"76",89
"77",90
"78",91
"79",92
"80",93
"81",98
"82",99
"83",100
"84",101
"85",102
"86",103
"87",106
"88",107
"89",109
"90",110
"91",111
"92",112
"93",113
"94",115
"95",116
"96",117
"97",118
"98",119
"99",120
"100",121
"101",123
"102",124
"103",125
"104",126
"105",127
"106",128
"107",129
"108",130
"109",132
"110",133
"111",134
"112",135
"113",136
"114",137
"115",143
"116",144
"117",145
"118",149
"119",150
"120",151
"121",152
"122",153
"123",155
"124",156
"125",157
"126",158
"127",160
"128",161
"129",162
"130",163
"131",164
"132",166
"133",167
"134",169
"135",171
"136",172
"137",173
"138",174
"139",175
"140",177
"141",178
"142",179
"143",180
"144",181
"145",182
"146",184
"147",185
"148",186
"149",187
"150",188
"151",189
"152",190
"153",191
"154",192
"155",193
"156",194
"157",195
"158",196
"159",197
"160",198
"161",200
"162",201
"163",202
"164",203
"165",205
"166",206
"167",208
"168",209
"169",210
"170",211
"171",212
"172",213
"173",214
"174",215
"175",216
"176",217
"177",218
"178",219
"179",220
"180",221
"181",223
"182",224
"183",225
"184",228
"185",229
"186",230
"187",232
"188",233
"189",234
"190",235
"191",236
"192",237
"193",238
"194",239
"195",243
"196",244
"197",245
"198",247
"199",250
"200",251
"201",252
"202",253
"203",254
"204",256
"205",257
"206",258
"207",259
"208",260
"209",261
"210",263
"211",264
"212",265
"213",266
"214",267
"215",268
"216",270
"217",271
"218",272
"219",273
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
