"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",28
"25",29
"26",30
"27",31
"28",32
"29",33
"30",34
"31",35
"32",36
"33",37
"34",41
"35",42
"36",43
"37",44
"38",45
"39",46
"40",48
"41",49
"42",50
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",62
"53",63
"54",64
"55",65
"56",66
"57",67
"58",68
"59",69
"60",71
"61",72
"62",75
"63",77
"64",78
"65",80
"66",81
"67",82
"68",84
"69",85
"70",86
"71",87
"72",88
"73",89
"74",91
"75",92
"76",93
"77",94
"78",95
"79",97
"80",98
"81",99
"82",100
"83",101
"84",104
"85",105
"86",106
"87",108
"88",109
"89",110
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
"96",118
"97",119
"98",120
"99",122
"100",123
"101",124
"102",125
"103",126
"104",127
"105",128
"106",129
"107",130
"108",131
"109",132
"110",133
"111",136
"112",137
"113",138
"114",139
"115",140
"116",141
"117",142
"118",143
"119",145
"120",146
"121",147
"122",149
"123",151
"124",154
"125",155
"126",156
"127",157
"128",158
"129",159
"130",160
"131",161
"132",162
"133",163
"134",164
"135",166
"136",168
"137",170
"138",171
"139",173
"140",174
"141",176
"142",178
"143",179
"144",180
"145",183
"146",184
"147",185
"148",186
"149",187
"150",188
"151",190
"152",191
"153",193
"154",194
"155",195
"156",197
"157",200
"158",201
"159",202
"160",203
"161",204
"162",205
"163",206
"164",207
"165",208
"166",209
"167",210
"168",211
"169",212
"170",213
"171",214
"172",215
"173",216
"174",219
"175",220
"176",221
"177",222
"178",223
"179",224
"180",225
"181",228
"182",229
"183",230
"184",231
"185",232
"186",233
"187",235
"188",237
"189",238
"190",239
"191",240
"192",241
"193",243
"194",244
"195",247
"196",248
"197",249
"198",250
"199",251
"200",252
"201",253
"202",254
"203",255
"204",256
"205",257
"206",258
"207",259
"208",260
"209",261
"210",262
"211",263
"212",264
"213",266
"214",268
"215",269
"216",270
"217",271
"218",272
"219",273
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
