"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",9
"7",10
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",21
"18",23
"19",24
"20",26
"21",27
"22",29
"23",30
"24",31
"25",32
"26",33
"27",34
"28",37
"29",38
"30",39
"31",40
"32",41
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",51
"42",52
"43",53
"44",54
"45",56
"46",57
"47",58
"48",59
"49",61
"50",62
"51",64
"52",65
"53",67
"54",68
"55",69
"56",71
"57",72
"58",73
"59",74
"60",75
"61",76
"62",77
"63",78
"64",79
"65",81
"66",82
"67",83
"68",84
"69",85
"70",86
"71",87
"72",90
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",98
"81",99
"82",101
"83",102
"84",103
"85",104
"86",105
"87",106
"88",107
"89",109
"90",110
"91",111
"92",112
"93",113
"94",114
"95",116
"96",117
"97",118
"98",120
"99",121
"100",122
"101",123
"102",124
"103",126
"104",128
"105",129
"106",131
"107",132
"108",134
"109",136
"110",137
"111",138
"112",139
"113",140
"114",141
"115",142
"116",143
"117",144
"118",145
"119",146
"120",147
"121",148
"122",150
"123",151
"124",152
"125",153
"126",155
"127",156
"128",158
"129",159
"130",161
"131",163
"132",164
"133",166
"134",167
"135",168
"136",169
"137",170
"138",171
"139",173
"140",174
"141",175
"142",176
"143",178
"144",180
"145",181
"146",182
"147",183
"148",186
"149",187
"150",188
"151",189
"152",191
"153",192
"154",194
"155",195
"156",196
"157",197
"158",198
"159",200
"160",201
"161",202
"162",203
"163",205
"164",206
"165",207
"166",209
"167",210
"168",211
"169",212
"170",214
"171",215
"172",216
"173",217
"174",218
"175",219
"176",221
"177",223
"178",224
"179",225
"180",226
"181",227
"182",228
"183",230
"184",231
"185",232
"186",234
"187",235
"188",236
"189",238
"190",239
"191",240
"192",241
"193",243
"194",244
"195",246
"196",247
"197",248
"198",249
"199",250
"200",251
"201",252
"202",253
"203",254
"204",255
"205",256
"206",257
"207",258
"208",259
"209",261
"210",262
"211",263
"212",264
"213",265
"214",268
"215",269
"216",270
"217",271
"218",272
"219",273
"220",274
"221",275
"222",277
"223",278
"224",279
"225",280
