"","Resample1"
"1",1
"2",2
"3",4
"4",6
"5",7
"6",8
"7",10
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",24
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",33
"27",34
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",41
"35",42
"36",43
"37",46
"38",47
"39",48
"40",49
"41",51
"42",52
"43",53
"44",54
"45",57
"46",58
"47",59
"48",61
"49",62
"50",63
"51",64
"52",65
"53",66
"54",68
"55",69
"56",70
"57",71
"58",72
"59",74
"60",75
"61",76
"62",78
"63",79
"64",80
"65",81
"66",82
"67",83
"68",84
"69",85
"70",86
"71",87
"72",88
"73",89
"74",90
"75",92
"76",93
"77",94
"78",95
"79",96
"80",97
"81",98
"82",99
"83",100
"84",103
"85",104
"86",106
"87",107
"88",108
"89",109
"90",110
"91",111
"92",113
"93",114
"94",115
"95",116
"96",117
"97",118
"98",119
"99",120
"100",121
"101",122
"102",123
"103",124
"104",125
"105",126
"106",127
"107",130
"108",131
"109",132
"110",133
"111",134
"112",135
"113",136
"114",137
"115",138
"116",139
"117",141
"118",144
"119",145
"120",147
"121",149
"122",150
"123",152
"124",153
"125",154
"126",155
"127",156
"128",157
"129",158
"130",159
"131",160
"132",161
"133",162
"134",163
"135",164
"136",166
"137",168
"138",169
"139",170
"140",171
"141",173
"142",175
"143",176
"144",177
"145",178
"146",179
"147",180
"148",182
"149",185
"150",186
"151",187
"152",188
"153",189
"154",190
"155",191
"156",192
"157",194
"158",195
"159",198
"160",199
"161",200
"162",201
"163",202
"164",203
"165",204
"166",205
"167",206
"168",209
"169",210
"170",212
"171",213
"172",214
"173",215
"174",216
"175",217
"176",218
"177",219
"178",220
"179",221
"180",222
"181",223
"182",226
"183",227
"184",229
"185",230
"186",231
"187",232
"188",233
"189",234
"190",235
"191",236
"192",237
"193",240
"194",241
"195",244
"196",245
"197",247
"198",249
"199",250
"200",251
"201",252
"202",253
"203",254
"204",255
"205",256
"206",257
"207",258
"208",259
"209",261
"210",262
"211",263
"212",265
"213",267
"214",268
"215",269
"216",270
"217",271
"218",272
"219",273
"220",274
"221",275
"222",277
"223",278
"224",279
"225",280
