"","Resample1"
"1",1
"2",2
"3",4
"4",7
"5",8
"6",9
"7",10
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",18
"15",19
"16",20
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",29
"25",30
"26",31
"27",32
"28",33
"29",34
"30",35
"31",37
"32",38
"33",39
"34",40
"35",41
"36",42
"37",43
"38",44
"39",45
"40",47
"41",48
"42",49
"43",50
"44",52
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",62
"52",63
"53",64
"54",65
"55",66
"56",67
"57",68
"58",70
"59",72
"60",73
"61",74
"62",75
"63",76
"64",78
"65",79
"66",80
"67",81
"68",82
"69",83
"70",84
"71",85
"72",86
"73",87
"74",88
"75",89
"76",90
"77",91
"78",93
"79",94
"80",95
"81",98
"82",99
"83",102
"84",103
"85",104
"86",105
"87",108
"88",110
"89",111
"90",112
"91",113
"92",114
"93",116
"94",118
"95",119
"96",120
"97",121
"98",122
"99",123
"100",124
"101",127
"102",128
"103",130
"104",132
"105",134
"106",135
"107",136
"108",137
"109",138
"110",139
"111",140
"112",141
"113",142
"114",143
"115",144
"116",145
"117",146
"118",147
"119",148
"120",149
"121",151
"122",152
"123",153
"124",158
"125",159
"126",160
"127",161
"128",162
"129",163
"130",164
"131",166
"132",167
"133",168
"134",169
"135",170
"136",171
"137",172
"138",173
"139",175
"140",176
"141",177
"142",178
"143",179
"144",180
"145",181
"146",182
"147",183
"148",184
"149",185
"150",186
"151",187
"152",188
"153",189
"154",190
"155",191
"156",192
"157",193
"158",194
"159",195
"160",196
"161",197
"162",198
"163",199
"164",200
"165",201
"166",202
"167",203
"168",204
"169",207
"170",208
"171",209
"172",210
"173",211
"174",212
"175",213
"176",214
"177",215
"178",216
"179",217
"180",219
"181",220
"182",221
"183",223
"184",225
"185",226
"186",227
"187",228
"188",229
"189",230
"190",231
"191",233
"192",234
"193",235
"194",236
"195",237
"196",238
"197",239
"198",240
"199",241
"200",242
"201",244
"202",247
"203",248
"204",250
"205",252
"206",255
"207",256
"208",257
"209",258
"210",261
"211",262
"212",263
"213",264
"214",265
"215",266
"216",269
"217",270
"218",271
"219",273
"220",274
"221",275
"222",276
"223",277
"224",279
"225",280
