"","Resample1"
"1",1
"2",2
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",14
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",31
"25",32
"26",33
"27",34
"28",36
"29",38
"30",39
"31",40
"32",41
"33",42
"34",43
"35",44
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",65
"55",66
"56",67
"57",69
"58",71
"59",73
"60",74
"61",76
"62",77
"63",78
"64",79
"65",80
"66",81
"67",82
"68",83
"69",84
"70",85
"71",86
"72",87
"73",90
"74",91
"75",92
"76",93
"77",94
"78",95
"79",96
"80",97
"81",98
"82",99
"83",100
"84",101
"85",103
"86",104
"87",105
"88",106
"89",108
"90",110
"91",111
"92",114
"93",115
"94",116
"95",117
"96",118
"97",119
"98",120
"99",121
"100",122
"101",123
"102",125
"103",126
"104",127
"105",128
"106",129
"107",130
"108",132
"109",135
"110",136
"111",137
"112",138
"113",139
"114",141
"115",142
"116",143
"117",144
"118",146
"119",147
"120",148
"121",149
"122",150
"123",151
"124",152
"125",153
"126",154
"127",155
"128",157
"129",158
"130",159
"131",161
"132",162
"133",164
"134",165
"135",166
"136",168
"137",169
"138",170
"139",171
"140",173
"141",174
"142",176
"143",177
"144",178
"145",179
"146",180
"147",181
"148",182
"149",183
"150",184
"151",185
"152",186
"153",187
"154",188
"155",192
"156",193
"157",194
"158",195
"159",196
"160",197
"161",199
"162",202
"163",203
"164",205
"165",206
"166",207
"167",208
"168",209
"169",210
"170",211
"171",212
"172",213
"173",214
"174",215
"175",216
"176",219
"177",220
"178",221
"179",223
"180",224
"181",225
"182",226
"183",227
"184",228
"185",229
"186",230
"187",231
"188",232
"189",233
"190",235
"191",237
"192",238
"193",239
"194",240
"195",242
"196",243
"197",244
"198",245
"199",246
"200",249
"201",250
"202",251
"203",252
"204",254
"205",255
"206",256
"207",258
"208",259
"209",260
"210",261
"211",262
"212",264
"213",265
"214",266
"215",267
"216",268
"217",269
"218",270
"219",271
"220",274
"221",275
"222",276
"223",277
"224",278
"225",280
