"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",7
"7",8
"8",10
"9",11
"10",14
"11",15
"12",16
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",24
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",32
"28",33
"29",34
"30",36
"31",37
"32",38
"33",40
"34",41
"35",42
"36",43
"37",44
"38",45
"39",47
"40",49
"41",50
"42",51
"43",52
"44",53
"45",55
"46",56
"47",57
"48",59
"49",61
"50",63
"51",64
"52",65
"53",66
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",76
"64",77
"65",78
"66",79
"67",81
"68",82
"69",84
"70",86
"71",88
"72",89
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",98
"81",99
"82",100
"83",101
"84",102
"85",104
"86",105
"87",106
"88",107
"89",108
"90",110
"91",111
"92",113
"93",114
"94",115
"95",116
"96",117
"97",118
"98",122
"99",123
"100",124
"101",125
"102",126
"103",127
"104",128
"105",129
"106",130
"107",132
"108",133
"109",134
"110",137
"111",138
"112",139
"113",140
"114",142
"115",143
"116",144
"117",145
"118",146
"119",147
"120",148
"121",149
"122",150
"123",151
"124",152
"125",154
"126",155
"127",156
"128",157
"129",158
"130",159
"131",160
"132",162
"133",163
"134",165
"135",166
"136",167
"137",168
"138",169
"139",171
"140",173
"141",174
"142",175
"143",176
"144",177
"145",178
"146",179
"147",180
"148",181
"149",183
"150",184
"151",185
"152",186
"153",187
"154",189
"155",191
"156",192
"157",193
"158",194
"159",195
"160",196
"161",197
"162",198
"163",199
"164",201
"165",202
"166",203
"167",204
"168",205
"169",207
"170",208
"171",210
"172",211
"173",212
"174",213
"175",214
"176",215
"177",216
"178",218
"179",219
"180",220
"181",221
"182",222
"183",223
"184",224
"185",225
"186",226
"187",228
"188",229
"189",230
"190",231
"191",233
"192",235
"193",236
"194",237
"195",239
"196",241
"197",242
"198",243
"199",244
"200",245
"201",246
"202",247
"203",248
"204",250
"205",251
"206",252
"207",254
"208",255
"209",256
"210",257
"211",260
"212",261
"213",265
"214",266
"215",267
"216",268
"217",269
"218",270
"219",271
"220",274
"221",275
"222",277
"223",278
"224",279
"225",280
