"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",16
"15",17
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",27
"25",28
"26",29
"27",30
"28",31
"29",32
"30",33
"31",35
"32",36
"33",37
"34",38
"35",41
"36",42
"37",43
"38",44
"39",45
"40",47
"41",48
"42",49
"43",51
"44",53
"45",55
"46",57
"47",58
"48",60
"49",61
"50",62
"51",64
"52",65
"53",67
"54",68
"55",69
"56",70
"57",71
"58",73
"59",75
"60",76
"61",79
"62",80
"63",81
"64",82
"65",83
"66",85
"67",86
"68",87
"69",88
"70",89
"71",90
"72",91
"73",92
"74",94
"75",95
"76",96
"77",98
"78",100
"79",101
"80",102
"81",103
"82",104
"83",105
"84",106
"85",107
"86",108
"87",109
"88",111
"89",113
"90",114
"91",115
"92",117
"93",118
"94",119
"95",120
"96",121
"97",122
"98",123
"99",124
"100",126
"101",127
"102",128
"103",130
"104",132
"105",134
"106",135
"107",137
"108",138
"109",139
"110",141
"111",142
"112",143
"113",144
"114",145
"115",146
"116",147
"117",148
"118",150
"119",151
"120",152
"121",154
"122",156
"123",158
"124",159
"125",160
"126",161
"127",162
"128",163
"129",164
"130",165
"131",166
"132",167
"133",168
"134",169
"135",170
"136",173
"137",174
"138",175
"139",176
"140",177
"141",179
"142",180
"143",181
"144",182
"145",183
"146",184
"147",185
"148",186
"149",187
"150",188
"151",189
"152",191
"153",192
"154",193
"155",194
"156",195
"157",196
"158",197
"159",199
"160",201
"161",203
"162",204
"163",206
"164",207
"165",208
"166",209
"167",210
"168",211
"169",212
"170",213
"171",214
"172",215
"173",216
"174",217
"175",219
"176",220
"177",221
"178",222
"179",223
"180",225
"181",227
"182",228
"183",229
"184",230
"185",232
"186",233
"187",234
"188",236
"189",237
"190",239
"191",240
"192",241
"193",242
"194",243
"195",244
"196",246
"197",247
"198",248
"199",250
"200",251
"201",252
"202",254
"203",255
"204",256
"205",257
"206",258
"207",260
"208",262
"209",263
"210",264
"211",265
"212",266
"213",268
"214",269
"215",270
"216",271
"217",272
"218",273
"219",274
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
