"","Resample1"
"1",3
"2",7
"3",8
"4",9
"5",10
"6",11
"7",12
"8",13
"9",14
"10",15
"11",18
"12",19
"13",20
"14",21
"15",22
"16",23
"17",25
"18",27
"19",28
"20",29
"21",30
"22",31
"23",32
"24",33
"25",34
"26",35
"27",36
"28",37
"29",38
"30",39
"31",40
"32",41
"33",42
"34",43
"35",44
"36",45
"37",46
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",60
"50",61
"51",64
"52",65
"53",66
"54",68
"55",70
"56",72
"57",73
"58",74
"59",75
"60",76
"61",77
"62",78
"63",79
"64",81
"65",82
"66",83
"67",84
"68",85
"69",86
"70",87
"71",88
"72",89
"73",90
"74",92
"75",93
"76",95
"77",98
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
"89",110
"90",111
"91",112
"92",113
"93",114
"94",115
"95",116
"96",117
"97",119
"98",120
"99",121
"100",122
"101",124
"102",125
"103",126
"104",127
"105",128
"106",129
"107",131
"108",132
"109",133
"110",135
"111",136
"112",137
"113",138
"114",139
"115",140
"116",141
"117",142
"118",143
"119",144
"120",145
"121",146
"122",147
"123",148
"124",149
"125",150
"126",151
"127",152
"128",154
"129",157
"130",158
"131",160
"132",162
"133",165
"134",166
"135",167
"136",168
"137",171
"138",172
"139",173
"140",175
"141",176
"142",177
"143",178
"144",180
"145",182
"146",183
"147",184
"148",185
"149",186
"150",187
"151",189
"152",190
"153",191
"154",192
"155",193
"156",194
"157",196
"158",197
"159",198
"160",199
"161",200
"162",201
"163",202
"164",203
"165",204
"166",205
"167",206
"168",207
"169",208
"170",210
"171",211
"172",214
"173",215
"174",216
"175",217
"176",218
"177",220
"178",222
"179",223
"180",224
"181",225
"182",226
"183",227
"184",229
"185",230
"186",231
"187",232
"188",233
"189",234
"190",235
"191",236
"192",237
"193",238
"194",239
"195",240
"196",242
"197",243
"198",245
"199",247
"200",248
"201",251
"202",254
"203",255
"204",256
"205",257
"206",259
"207",260
"208",261
"209",262
"210",263
"211",264
"212",265
"213",266
"214",267
"215",268
"216",269
"217",271
"218",272
"219",274
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
