"","Resample1"
"1",1
"2",5
"3",6
"4",7
"5",8
"6",10
"7",12
"8",13
"9",14
"10",15
"11",16
"12",18
"13",19
"14",20
"15",21
"16",22
"17",23
"18",24
"19",26
"20",27
"21",28
"22",29
"23",30
"24",31
"25",32
"26",33
"27",34
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",41
"35",42
"36",43
"37",44
"38",45
"39",46
"40",49
"41",50
"42",51
"43",52
"44",53
"45",55
"46",57
"47",58
"48",60
"49",61
"50",63
"51",64
"52",65
"53",67
"54",68
"55",70
"56",72
"57",73
"58",77
"59",78
"60",79
"61",80
"62",81
"63",82
"64",83
"65",84
"66",85
"67",86
"68",87
"69",88
"70",89
"71",90
"72",91
"73",92
"74",93
"75",94
"76",96
"77",97
"78",98
"79",99
"80",101
"81",102
"82",103
"83",106
"84",107
"85",108
"86",109
"87",110
"88",111
"89",112
"90",113
"91",114
"92",115
"93",116
"94",117
"95",118
"96",119
"97",122
"98",123
"99",124
"100",125
"101",126
"102",128
"103",130
"104",131
"105",132
"106",133
"107",134
"108",135
"109",136
"110",137
"111",138
"112",139
"113",140
"114",142
"115",145
"116",147
"117",148
"118",149
"119",150
"120",152
"121",154
"122",155
"123",156
"124",157
"125",158
"126",159
"127",160
"128",161
"129",162
"130",165
"131",166
"132",167
"133",170
"134",173
"135",174
"136",176
"137",177
"138",178
"139",179
"140",180
"141",182
"142",183
"143",184
"144",185
"145",186
"146",187
"147",189
"148",190
"149",191
"150",192
"151",194
"152",195
"153",196
"154",197
"155",198
"156",199
"157",200
"158",201
"159",203
"160",204
"161",205
"162",206
"163",207
"164",208
"165",209
"166",210
"167",211
"168",212
"169",213
"170",214
"171",215
"172",216
"173",217
"174",219
"175",220
"176",221
"177",222
"178",223
"179",224
"180",227
"181",228
"182",229
"183",231
"184",232
"185",234
"186",235
"187",236
"188",237
"189",239
"190",240
"191",241
"192",243
"193",244
"194",245
"195",246
"196",247
"197",248
"198",249
"199",250
"200",251
"201",252
"202",253
"203",254
"204",255
"205",257
"206",258
"207",260
"208",261
"209",262
"210",263
"211",264
"212",265
"213",266
"214",267
"215",268
"216",269
"217",270
"218",271
"219",272
"220",273
"221",274
"222",275
"223",277
"224",278
"225",279
