"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",15
"15",16
"16",17
"17",18
"18",19
"19",20
"20",21
"21",22
"22",23
"23",24
"24",26
"25",27
"26",28
"27",29
"28",35
"29",36
"30",37
"31",38
"32",40
"33",41
"34",42
"35",43
"36",44
"37",45
"38",46
"39",48
"40",49
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",59
"48",62
"49",65
"50",66
"51",67
"52",68
"53",69
"54",70
"55",71
"56",72
"57",73
"58",77
"59",78
"60",79
"61",80
"62",82
"63",83
"64",85
"65",86
"66",88
"67",90
"68",91
"69",92
"70",93
"71",95
"72",96
"73",97
"74",98
"75",99
"76",100
"77",101
"78",102
"79",103
"80",104
"81",105
"82",106
"83",107
"84",108
"85",109
"86",110
"87",111
"88",112
"89",113
"90",114
"91",115
"92",116
"93",118
"94",120
"95",121
"96",122
"97",123
"98",124
"99",126
"100",127
"101",128
"102",129
"103",130
"104",131
"105",132
"106",133
"107",134
"108",135
"109",137
"110",138
"111",139
"112",140
"113",141
"114",142
"115",144
"116",145
"117",146
"118",147
"119",148
"120",149
"121",150
"122",151
"123",152
"124",155
"125",156
"126",157
"127",158
"128",160
"129",161
"130",162
"131",163
"132",164
"133",165
"134",166
"135",168
"136",170
"137",171
"138",173
"139",174
"140",175
"141",177
"142",179
"143",180
"144",181
"145",183
"146",184
"147",185
"148",187
"149",188
"150",189
"151",191
"152",193
"153",194
"154",196
"155",197
"156",199
"157",200
"158",201
"159",202
"160",203
"161",204
"162",205
"163",207
"164",208
"165",209
"166",210
"167",211
"168",212
"169",213
"170",214
"171",215
"172",216
"173",217
"174",219
"175",220
"176",221
"177",223
"178",225
"179",226
"180",227
"181",228
"182",229
"183",230
"184",231
"185",232
"186",233
"187",235
"188",236
"189",237
"190",238
"191",239
"192",240
"193",241
"194",242
"195",243
"196",244
"197",245
"198",246
"199",247
"200",248
"201",249
"202",250
"203",251
"204",252
"205",253
"206",254
"207",255
"208",256
"209",257
"210",258
"211",259
"212",260
"213",261
"214",262
"215",263
"216",265
"217",267
"218",268
"219",270
"220",272
"221",275
"222",276
"223",278
"224",279
"225",280
