"","Resample1"
"1",1
"2",3
"3",9
"4",10
"5",11
"6",12
"7",13
"8",14
"9",15
"10",16
"11",18
"12",19
"13",21
"14",22
"15",23
"16",24
"17",25
"18",26
"19",27
"20",28
"21",29
"22",30
"23",31
"24",32
"25",33
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",41
"34",43
"35",44
"36",45
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",64
"53",65
"54",66
"55",67
"56",68
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",76
"64",77
"65",78
"66",79
"67",80
"68",82
"69",83
"70",84
"71",85
"72",86
"73",91
"74",92
"75",94
"76",95
"77",96
"78",97
"79",98
"80",99
"81",100
"82",101
"83",105
"84",106
"85",107
"86",109
"87",110
"88",111
"89",113
"90",114
"91",115
"92",116
"93",117
"94",118
"95",119
"96",120
"97",122
"98",123
"99",124
"100",125
"101",126
"102",128
"103",130
"104",132
"105",133
"106",134
"107",135
"108",136
"109",137
"110",138
"111",139
"112",140
"113",142
"114",143
"115",144
"116",145
"117",146
"118",147
"119",148
"120",149
"121",150
"122",151
"123",152
"124",153
"125",156
"126",158
"127",159
"128",160
"129",161
"130",162
"131",163
"132",164
"133",165
"134",166
"135",167
"136",168
"137",169
"138",170
"139",171
"140",172
"141",173
"142",174
"143",175
"144",178
"145",179
"146",180
"147",181
"148",182
"149",184
"150",186
"151",187
"152",189
"153",190
"154",191
"155",192
"156",193
"157",194
"158",195
"159",196
"160",198
"161",199
"162",200
"163",201
"164",202
"165",204
"166",209
"167",210
"168",211
"169",212
"170",213
"171",214
"172",215
"173",216
"174",217
"175",218
"176",219
"177",221
"178",222
"179",224
"180",225
"181",226
"182",227
"183",228
"184",229
"185",230
"186",231
"187",232
"188",233
"189",235
"190",237
"191",238
"192",239
"193",240
"194",241
"195",243
"196",244
"197",246
"198",248
"199",249
"200",250
"201",251
"202",252
"203",253
"204",254
"205",255
"206",256
"207",257
"208",258
"209",259
"210",260
"211",262
"212",263
"213",265
"214",267
"215",268
"216",270
"217",272
"218",273
"219",274
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
