"","Resample1"
"1",1
"2",3
"3",6
"4",7
"5",8
"6",10
"7",11
"8",13
"9",14
"10",15
"11",17
"12",18
"13",19
"14",20
"15",21
"16",22
"17",23
"18",24
"19",25
"20",26
"21",27
"22",29
"23",30
"24",32
"25",34
"26",35
"27",36
"28",37
"29",38
"30",39
"31",40
"32",41
"33",42
"34",44
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",59
"49",60
"50",61
"51",62
"52",63
"53",65
"54",66
"55",67
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",76
"64",79
"65",80
"66",81
"67",82
"68",84
"69",86
"70",87
"71",88
"72",89
"73",90
"74",91
"75",93
"76",94
"77",95
"78",96
"79",97
"80",98
"81",99
"82",101
"83",103
"84",104
"85",106
"86",107
"87",109
"88",110
"89",111
"90",113
"91",114
"92",117
"93",118
"94",119
"95",120
"96",121
"97",123
"98",124
"99",125
"100",126
"101",127
"102",128
"103",129
"104",131
"105",132
"106",133
"107",134
"108",135
"109",136
"110",137
"111",138
"112",139
"113",140
"114",141
"115",142
"116",143
"117",144
"118",145
"119",146
"120",147
"121",148
"122",149
"123",150
"124",153
"125",156
"126",158
"127",159
"128",160
"129",161
"130",162
"131",164
"132",165
"133",166
"134",167
"135",168
"136",170
"137",171
"138",172
"139",173
"140",174
"141",175
"142",177
"143",178
"144",180
"145",183
"146",184
"147",186
"148",187
"149",188
"150",189
"151",191
"152",192
"153",194
"154",196
"155",198
"156",199
"157",200
"158",201
"159",203
"160",204
"161",205
"162",206
"163",207
"164",208
"165",209
"166",210
"167",211
"168",212
"169",213
"170",214
"171",216
"172",217
"173",218
"174",219
"175",220
"176",221
"177",222
"178",224
"179",225
"180",226
"181",228
"182",229
"183",231
"184",233
"185",234
"186",235
"187",236
"188",237
"189",238
"190",239
"191",240
"192",241
"193",243
"194",244
"195",245
"196",246
"197",247
"198",248
"199",249
"200",250
"201",252
"202",253
"203",254
"204",255
"205",256
"206",257
"207",259
"208",260
"209",261
"210",262
"211",263
"212",264
"213",265
"214",267
"215",268
"216",269
"217",270
"218",271
"219",272
"220",273
"221",274
"222",275
"223",277
"224",278
"225",279
