"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",6
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",15
"13",16
"14",17
"15",18
"16",19
"17",22
"18",23
"19",24
"20",25
"21",26
"22",27
"23",28
"24",29
"25",31
"26",32
"27",33
"28",35
"29",36
"30",37
"31",38
"32",39
"33",41
"34",42
"35",44
"36",45
"37",46
"38",48
"39",50
"40",51
"41",52
"42",53
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",62
"50",63
"51",64
"52",65
"53",66
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",76
"64",77
"65",79
"66",80
"67",81
"68",82
"69",84
"70",86
"71",87
"72",88
"73",90
"74",93
"75",94
"76",95
"77",96
"78",97
"79",98
"80",99
"81",100
"82",101
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
