"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",18
"17",19
"18",20
"19",21
"20",22
"21",23
"22",24
"23",25
"24",26
"25",27
"26",28
"27",29
"28",30
"29",33
"30",34
"31",35
"32",36
"33",37
"34",38
"35",39
"36",40
"37",41
"38",42
"39",43
"40",44
"41",47
"42",48
"43",49
"44",50
"45",51
"46",52
"47",53
"48",54
"49",55
"50",56
"51",57
"52",59
"53",60
"54",62
"55",63
"56",65
"57",66
"58",67
"59",70
"60",71
"61",72
"62",73
"63",74
"64",75
"65",78
"66",80
"67",81
"68",82
"69",83
"70",84
"71",85
"72",86
"73",87
"74",88
"75",89
"76",91
"77",92
"78",93
"79",94
"80",95
"81",98
"82",100
"83",101
"84",102
"85",104
"86",105
"87",108
"88",109
