"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",8
"7",9
"8",10
"9",11
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",27
"25",28
"26",29
"27",32
"28",33
"29",34
"30",35
"31",36
"32",37
"33",38
"34",39
"35",40
"36",41
"37",42
"38",44
"39",45
"40",46
"41",48
"42",50
"43",51
"44",52
"45",53
"46",56
"47",57
"48",58
"49",60
"50",61
"51",63
"52",68
"53",69
"54",70
"55",71
"56",72
"57",73
"58",74
"59",75
"60",76
"61",77
"62",78
"63",79
"64",80
"65",81
"66",82
"67",84
"68",85
"69",86
"70",87
"71",88
"72",91
"73",92
"74",93
"75",94
"76",95
"77",96
"78",97
"79",99
"80",100
"81",101
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
