"","Resample1"
"1",3
"2",4
"3",5
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",14
"11",15
"12",17
"13",18
"14",19
"15",22
"16",24
"17",25
"18",26
"19",27
"20",28
"21",29
"22",30
"23",31
"24",32
"25",33
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",41
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",51
"43",52
"44",54
"45",55
"46",57
"47",59
"48",60
"49",61
"50",62
"51",64
"52",65
"53",66
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",76
"64",77
"65",78
"66",79
"67",80
"68",81
"69",83
"70",84
"71",87
"72",89
"73",90
"74",91
"75",92
"76",94
"77",95
"78",96
"79",98
"80",99
"81",100
"82",101
"83",102
"84",104
"85",106
"86",107
"87",108
"88",109
