"","Resample1"
"1",1
"2",4
"3",5
"4",6
"5",7
"6",8
"7",9
"8",10
"9",13
"10",14
"11",15
"12",16
"13",17
"14",19
"15",20
"16",21
"17",22
"18",25
"19",26
"20",27
"21",28
"22",29
"23",30
"24",31
"25",32
"26",34
"27",36
"28",37
"29",38
"30",39
"31",40
"32",41
"33",42
"34",43
"35",44
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",64
"53",65
"54",66
"55",67
"56",68
"57",70
"58",71
"59",72
"60",73
"61",75
"62",76
"63",77
"64",78
"65",80
"66",81
"67",82
"68",83
"69",84
"70",85
"71",86
"72",87
"73",89
"74",90
"75",91
"76",92
"77",95
"78",97
"79",98
"80",99
"81",100
"82",101
"83",102
"84",104
"85",105
"86",106
"87",107
"88",109
