"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",8
"8",9
"9",11
"10",12
"11",13
"12",15
"13",16
"14",18
"15",19
"16",20
"17",21
"18",22
"19",24
"20",25
"21",26
"22",27
"23",28
"24",29
"25",31
"26",32
"27",33
"28",34
"29",36
"30",38
"31",39
"32",41
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",51
"43",52
"44",54
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",71
"59",72
"60",73
"61",74
"62",75
"63",76
"64",78
"65",80
"66",81
"67",82
"68",83
"69",84
"70",86
"71",87
"72",88
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",98
"81",100
"82",101
"83",103
"84",104
"85",105
"86",107
"87",108
"88",109
