"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",9
"8",10
"9",12
"10",13
"11",14
"12",15
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",24
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",34
"27",35
"28",36
"29",39
"30",40
"31",41
"32",42
"33",44
"34",45
"35",46
"36",47
"37",48
"38",49
"39",51
"40",52
"41",53
"42",55
"43",56
"44",57
"45",59
"46",60
"47",61
"48",62
"49",63
"50",64
"51",65
"52",66
"53",68
"54",69
"55",70
"56",72
"57",73
"58",74
"59",75
"60",76
"61",77
"62",78
"63",79
"64",80
"65",81
"66",82
"67",84
"68",85
"69",86
"70",87
"71",88
"72",90
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",99
"81",100
"82",102
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
