"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",8
"7",9
"8",10
"9",11
"10",14
"11",16
"12",18
"13",19
"14",20
"15",22
"16",23
"17",24
"18",25
"19",26
"20",28
"21",29
"22",31
"23",32
"24",33
"25",34
"26",36
"27",38
"28",39
"29",40
"30",41
"31",43
"32",44
"33",45
"34",46
"35",47
"36",48
"37",49
"38",50
"39",51
"40",52
"41",53
"42",54
"43",55
"44",56
"45",57
"46",58
"47",59
"48",61
"49",62
"50",63
"51",64
"52",65
"53",67
"54",68
"55",70
"56",71
"57",72
"58",74
"59",75
"60",76
"61",77
"62",78
"63",79
"64",80
"65",82
"66",83
"67",84
"68",85
"69",87
"70",89
"71",90
"72",91
"73",92
"74",93
"75",94
"76",95
"77",97
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
