"","Resample1"
"1",1
"2",2
"3",4
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",14
"11",15
"12",16
"13",17
"14",18
"15",19
"16",22
"17",23
"18",25
"19",27
"20",28
"21",29
"22",30
"23",31
"24",32
"25",33
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",41
"34",42
"35",43
"36",44
"37",45
"38",46
"39",48
"40",49
"41",52
"42",53
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",72
"60",73
"61",74
"62",77
"63",78
"64",79
"65",80
"66",82
"67",83
"68",84
"69",85
"70",87
"71",88
"72",89
"73",91
"74",93
"75",94
"76",95
"77",96
"78",97
"79",98
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
