"","Resample1"
"1",2
"2",3
"3",4
"4",5
"5",6
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",19
"17",20
"18",21
"19",22
"20",23
"21",25
"22",26
"23",27
"24",29
"25",30
"26",34
"27",35
"28",38
"29",40
"30",41
"31",42
"32",44
"33",45
"34",46
"35",47
"36",48
"37",49
"38",50
"39",51
"40",52
"41",53
"42",54
"43",55
"44",56
"45",58
"46",59
"47",60
"48",61
"49",62
"50",63
"51",66
"52",67
"53",68
"54",69
"55",70
"56",71
"57",72
"58",73
"59",75
"60",77
"61",78
"62",79
"63",80
"64",81
"65",83
"66",84
"67",85
"68",86
"69",87
"70",88
"71",89
"72",90
"73",91
"74",93
"75",94
"76",95
"77",96
"78",98
"79",99
"80",100
"81",101
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
