"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",27
"24",28
"25",29
"26",30
"27",31
"28",32
"29",33
"30",34
"31",35
"32",36
"33",37
"34",38
"35",40
"36",41
"37",43
"38",44
"39",46
"40",47
"41",48
"42",50
"43",51
"44",52
"45",53
"46",54
"47",56
"48",58
"49",60
"50",61
"51",62
"52",63
"53",64
"54",65
"55",66
"56",67
"57",69
"58",70
"59",71
"60",72
"61",73
"62",74
"63",75
"64",77
"65",78
"66",79
"67",80
"68",81
"69",82
"70",84
"71",86
"72",87
"73",89
"74",90
"75",91
"76",92
"77",93
"78",94
"79",95
"80",97
"81",98
"82",100
"83",103
"84",104
"85",105
"86",106
"87",108
"88",109
