"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",11
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",27
"25",28
"26",29
"27",33
"28",34
"29",35
"30",37
"31",38
"32",39
"33",40
"34",42
"35",43
"36",44
"37",45
"38",47
"39",48
"40",50
"41",51
"42",52
"43",53
"44",54
"45",57
"46",58
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",69
"57",71
"58",72
"59",73
"60",74
"61",76
"62",79
"63",80
"64",81
"65",82
"66",84
"67",85
"68",86
"69",87
"70",88
"71",89
"72",90
"73",91
"74",93
"75",94
"76",95
"77",96
"78",97
"79",99
"80",100
"81",101
"82",102
"83",103
"84",104
"85",105
"86",106
"87",107
"88",108
