"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",7
"7",9
"8",10
"9",11
"10",12
"11",13
"12",15
"13",16
"14",17
"15",20
"16",21
"17",22
"18",23
"19",24
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",32
"28",34
"29",35
"30",36
"31",37
"32",38
"33",39
"34",41
"35",43
"36",44
"37",45
"38",46
"39",47
"40",48
"41",49
"42",51
"43",52
"44",53
"45",56
"46",58
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",65
"54",66
"55",69
"56",70
"57",72
"58",73
"59",74
"60",75
"61",76
"62",77
"63",78
"64",79
"65",80
"66",82
"67",83
"68",84
"69",86
"70",87
"71",89
"72",90
"73",91
"74",92
"75",93
"76",95
"77",96
"78",97
"79",98
"80",99
"81",100
"82",102
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
