"","Resample1"
"1",1
"2",2
"3",3
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",28
"24",30
"25",32
"26",34
"27",37
"28",38
"29",40
"30",41
"31",42
"32",43
"33",44
"34",45
"35",46
"36",47
"37",50
"38",51
"39",52
"40",53
"41",54
"42",55
"43",56
"44",57
"45",58
"46",59
"47",60
"48",61
"49",62
"50",63
"51",64
"52",65
"53",66
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",76
"64",77
"65",78
"66",79
"67",80
"68",83
"69",84
"70",85
"71",86
"72",87
"73",89
"74",90
"75",91
"76",92
"77",95
"78",96
"79",97
"80",99
"81",101
"82",102
"83",103
"84",104
"85",105
"86",107
"87",108
"88",109
