"","Resample1"
"1",1
"2",2
"3",5
"4",6
"5",7
"6",8
"7",9
"8",10
"9",13
"10",14
"11",15
"12",16
"13",18
"14",19
"15",20
"16",21
"17",22
"18",23
"19",24
"20",25
"21",26
"22",27
"23",28
"24",30
"25",31
"26",32
"27",33
"28",34
"29",35
"30",36
"31",37
"32",39
"33",41
"34",42
"35",43
"36",44
"37",46
"38",47
"39",48
"40",50
"41",51
"42",52
"43",53
"44",54
"45",56
"46",57
"47",59
"48",60
"49",62
"50",63
"51",64
"52",65
"53",66
"54",67
"55",68
"56",69
"57",71
"58",72
"59",73
"60",74
"61",75
"62",76
"63",77
"64",80
"65",81
"66",82
"67",83
"68",84
"69",85
"70",86
"71",87
"72",88
"73",89
"74",90
"75",91
"76",94
"77",95
"78",96
"79",97
"80",98
"81",99
"82",100
"83",103
"84",104
"85",105
"86",106
"87",108
"88",109
