"","Resample1"
"1",1
"2",2
"3",5
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",18
"17",19
"18",20
"19",21
"20",22
"21",23
"22",25
"23",26
"24",30
"25",32
"26",33
"27",34
"28",35
"29",36
"30",37
"31",38
"32",39
"33",41
"34",42
"35",43
"36",44
"37",45
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",59
"49",60
"50",61
"51",62
"52",63
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",73
"60",74
"61",75
"62",77
"63",78
"64",79
"65",80
"66",81
"67",82
"68",83
"69",84
"70",85
"71",90
"72",92
"73",93
"74",94
"75",96
"76",97
"77",98
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
