"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",6
"6",7
"7",8
"8",10
"9",11
"10",12
"11",13
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",28
"25",30
"26",31
"27",33
"28",35
"29",36
"30",37
"31",38
"32",40
"33",41
"34",43
"35",44
"36",45
"37",46
"38",47
"39",49
"40",50
"41",52
"42",54
"43",55
"44",56
"45",57
"46",58
"47",59
"48",60
"49",62
"50",63
"51",64
"52",65
"53",66
"54",68
"55",69
"56",71
"57",72
"58",73
"59",74
"60",76
"61",77
"62",78
"63",81
"64",82
"65",83
"66",84
"67",85
"68",86
"69",87
"70",88
"71",89
"72",90
"73",91
"74",92
"75",93
"76",94
"77",96
"78",98
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
