"","Resample1"
"1",3
"2",4
"3",5
"4",6
"5",7
"6",8
"7",9
"8",10
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",23
"20",24
"21",25
"22",27
"23",28
"24",30
"25",33
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",41
"34",42
"35",43
"36",44
"37",46
"38",48
"39",49
"40",50
"41",51
"42",53
"43",55
"44",56
"45",57
"46",58
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",72
"60",73
"61",74
"62",75
"63",76
"64",77
"65",78
"66",80
"67",82
"68",83
"69",84
"70",85
"71",86
"72",87
"73",88
"74",89
"75",90
"76",91
"77",92
"78",93
"79",94
"80",96
"81",98
"82",100
"83",102
"84",103
"85",104
"86",105
"87",106
"88",108
