"","Resample1"
"1",1
"2",2
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",11
"10",12
"11",13
"12",14
"13",17
"14",18
"15",19
"16",20
"17",22
"18",24
"19",25
"20",26
"21",27
"22",29
"23",30
"24",31
"25",32
"26",33
"27",34
"28",35
"29",37
"30",38
"31",39
"32",41
"33",42
"34",43
"35",44
"36",45
"37",46
"38",48
"39",50
"40",52
"41",53
"42",55
"43",56
"44",57
"45",58
"46",59
"47",60
"48",61
"49",62
"50",63
"51",64
"52",65
"53",66
"54",68
"55",69
"56",70
"57",71
"58",72
"59",74
"60",75
"61",76
"62",77
"63",81
"64",82
"65",83
"66",84
"67",85
"68",86
"69",87
"70",88
"71",90
"72",91
"73",93
"74",94
"75",95
"76",96
"77",97
"78",98
"79",99
"80",100
"81",101
"82",102
"83",103
"84",105
"85",106
"86",107
"87",108
"88",109
