"","Resample1"
"1",2
"2",4
"3",5
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",18
"17",19
"18",22
"19",23
"20",25
"21",26
"22",27
"23",28
"24",29
"25",31
"26",32
"27",33
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",41
"35",42
"36",43
"37",44
"38",45
"39",46
"40",47
"41",48
"42",49
"43",50
"44",51
"45",52
"46",53
"47",54
"48",55
"49",56
"50",57
"51",60
"52",61
"53",62
"54",63
"55",64
"56",65
"57",66
"58",67
"59",68
"60",69
"61",72
"62",73
"63",76
"64",77
"65",79
"66",82
"67",83
"68",84
"69",87
"70",88
"71",90
"72",91
"73",92
"74",93
"75",94
"76",95
"77",96
"78",97
"79",98
"80",99
"81",100
"82",101
"83",102
"84",104
"85",105
"86",107
"87",108
"88",109
