"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",8
"8",10
"9",11
"10",12
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",43
"34",44
"35",45
"36",46
"37",50
"38",51
"39",52
"40",53
"41",54
"42",55
"43",56
"44",57
"45",58
"46",59
"47",60
"48",61
"49",62
"50",65
"51",66
"52",67
"53",68
"54",69
"55",71
"56",72
"57",73
"58",74
"59",75
"60",76
"61",77
"62",78
"63",79
"64",80
"65",81
"66",82
"67",83
"68",85
"69",86
"70",87
"71",88
"72",90
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",100
"81",101
"82",102
"83",103
"84",104
"85",105
"86",106
"87",108
"88",109
