"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",7
"6",8
"7",9
"8",10
"9",12
"10",13
"11",14
"12",15
"13",16
"14",18
"15",19
"16",20
"17",21
"18",23
"19",24
"20",26
"21",27
"22",28
"23",30
"24",31
"25",32
"26",33
"27",34
"28",35
"29",36
"30",38
"31",40
"32",41
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",49
"40",50
"41",51
"42",52
"43",57
"44",58
"45",60
"46",61
"47",62
"48",63
"49",64
"50",65
"51",67
"52",69
"53",70
"54",71
"55",73
"56",75
"57",76
"58",77
"59",79
"60",80
"61",81
"62",83
"63",84
"64",85
"65",86
"66",87
"67",88
"68",89
"69",90
"70",91
"71",92
"72",93
"73",94
"74",95
"75",96
"76",97
"77",98
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
