"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",9
"9",11
"10",14
"11",15
"12",16
"13",17
"14",18
"15",20
"16",21
"17",22
"18",23
"19",24
"20",25
"21",26
"22",27
"23",29
"24",30
"25",31
"26",32
"27",33
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",41
"35",42
"36",44
"37",45
"38",46
"39",47
"40",48
"41",49
"42",50
"43",52
"44",53
"45",54
"46",55
"47",56
"48",57
"49",58
"50",59
"51",60
"52",61
"53",62
"54",64
"55",65
"56",68
"57",69
"58",70
"59",71
"60",72
"61",75
"62",77
"63",78
"64",80
"65",81
"66",82
"67",83
"68",86
"69",87
"70",88
"71",89
"72",90
"73",91
"74",92
"75",93
"76",94
"77",97
"78",98
"79",99
"80",100
"81",101
"82",102
"83",103
"84",104
"85",105
"86",106
"87",108
"88",109
