"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",9
"9",11
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",18
"17",19
"18",20
"19",21
"20",22
"21",26
"22",28
"23",29
"24",30
"25",31
"26",32
"27",33
"28",34
"29",36
"30",39
"31",40
"32",41
"33",42
"34",43
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",59
"49",60
"50",61
"51",62
"52",63
"53",66
"54",69
"55",70
"56",73
"57",74
"58",75
"59",76
"60",77
"61",78
"62",79
"63",80
"64",81
"65",82
"66",83
"67",85
"68",86
"69",87
"70",88
"71",89
"72",91
"73",92
"74",93
"75",94
"76",95
"77",96
"78",97
"79",98
"80",100
"81",101
"82",102
"83",103
"84",104
"85",105
"86",106
"87",108
"88",109
