"","Resample1"
"1",1
"2",2
"3",5
"4",6
"5",7
"6",8
"7",9
"8",10
"9",13
"10",14
"11",15
"12",16
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",28
"24",29
"25",30
"26",31
"27",32
"28",33
"29",34
"30",35
"31",36
"32",37
"33",38
"34",39
"35",41
"36",43
"37",46
"38",47
"39",48
"40",49
"41",50
"42",53
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",66
"55",67
"56",68
"57",69
"58",70
"59",76
"60",77
"61",78
"62",79
"63",80
"64",81
"65",82
"66",83
"67",84
"68",85
"69",86
"70",87
"71",88
"72",89
"73",90
"74",91
"75",92
"76",93
"77",94
"78",95
"79",96
"80",97
"81",98
"82",100
"83",101
"84",102
"85",103
"86",106
"87",107
"88",108
