"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",6
"6",7
"7",9
"8",10
"9",11
"10",13
"11",15
"12",16
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",23
"20",24
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",33
"28",34
"29",35
"30",36
"31",37
"32",38
"33",39
"34",40
"35",42
"36",43
"37",44
"38",45
"39",46
"40",47
"41",50
"42",51
"43",52
"44",53
"45",54
"46",55
"47",57
"48",58
"49",59
"50",60
"51",61
"52",63
"53",64
"54",65
"55",66
"56",67
"57",68
"58",69
"59",70
"60",72
"61",73
"62",74
"63",76
"64",78
"65",79
"66",80
"67",81
"68",82
"69",83
"70",84
"71",86
"72",88
"73",89
"74",90
"75",91
"76",93
"77",94
"78",95
"79",96
"80",97
"81",99
"82",101
"83",102
"84",104
"85",106
"86",107
"87",108
"88",109
