"","Resample1"
"1",2
"2",4
"3",5
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",15
"13",16
"14",17
"15",19
"16",20
"17",23
"18",24
"19",25
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",33
"27",34
"28",35
"29",37
"30",38
"31",39
"32",40
"33",41
"34",42
"35",43
"36",44
"37",46
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",57
"46",58
"47",59
"48",61
"49",63
"50",64
"51",65
"52",66
"53",67
"54",68
"55",70
"56",71
"57",72
"58",73
"59",74
"60",75
"61",77
"62",78
"63",79
"64",80
"65",82
"66",84
"67",85
"68",86
"69",89
"70",90
"71",91
"72",92
"73",93
"74",94
"75",95
"76",96
"77",97
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
