"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",7
"7",8
"8",10
"9",14
"10",15
"11",16
"12",17
"13",18
"14",21
"15",22
"16",23
"17",24
"18",25
"19",27
"20",28
"21",30
"22",31
"23",32
"24",33
"25",34
"26",35
"27",36
"28",37
"29",38
"30",39
"31",40
"32",41
"33",43
"34",44
"35",45
"36",46
"37",47
"38",48
"39",49
"40",51
"41",52
"42",53
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",71
"60",72
"61",74
"62",75
"63",76
"64",77
"65",79
"66",82
"67",84
"68",85
"69",86
"70",87
"71",88
"72",89
"73",90
"74",91
"75",92
"76",93
"77",94
"78",95
"79",97
"80",98
"81",99
"82",100
"83",101
"84",102
"85",103
"86",104
"87",106
"88",108
