"","Resample1"
"1",1
"2",2
"3",4
"4",6
"5",7
"6",8
"7",9
"8",10
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",21
"18",22
"19",23
"20",25
"21",26
"22",27
"23",28
"24",30
"25",31
"26",33
"27",34
"28",35
"29",36
"30",37
"31",39
"32",40
"33",41
"34",42
"35",43
"36",45
"37",46
"38",47
"39",48
"40",49
"41",51
"42",52
"43",54
"44",55
"45",56
"46",57
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",66
"54",67
"55",69
"56",70
"57",72
"58",73
"59",74
"60",75
"61",76
"62",78
"63",79
"64",80
"65",81
"66",82
"67",83
"68",84
"69",85
"70",89
"71",90
"72",91
"73",92
"74",93
"75",94
"76",96
"77",97
"78",98
"79",99
"80",100
"81",101
"82",102
"83",103
"84",104
"85",105
"86",106
"87",107
"88",109
