"","Resample1"
"1",2
"2",3
"3",5
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",13
"11",14
"12",15
"13",16
"14",18
"15",19
"16",20
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",29
"25",31
"26",32
"27",33
"28",34
"29",35
"30",36
"31",37
"32",38
"33",39
"34",40
"35",41
"36",43
"37",44
"38",46
"39",47
"40",48
"41",49
"42",50
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",64
"53",67
"54",68
"55",69
"56",71
"57",72
"58",73
"59",74
"60",75
"61",76
"62",77
"63",78
"64",79
"65",80
"66",81
"67",82
"68",83
"69",84
"70",88
"71",89
"72",90
"73",91
"74",93
"75",94
"76",95
"77",96
"78",97
"79",99
"80",100
"81",101
"82",102
"83",103
"84",105
"85",106
"86",107
"87",108
"88",109
