"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",7
"6",8
"7",9
"8",10
"9",11
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",21
"18",23
"19",24
"20",25
"21",27
"22",28
"23",29
"24",30
"25",31
"26",32
"27",33
"28",34
"29",35
"30",36
"31",38
"32",39
"33",40
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",51
"43",52
"44",53
"45",54
"46",55
"47",56
"48",58
"49",59
"50",60
"51",61
"52",62
"53",64
"54",65
"55",67
"56",71
"57",72
"58",73
"59",74
"60",75
"61",76
"62",77
"63",78
"64",79
"65",80
"66",81
"67",83
"68",84
"69",85
"70",87
"71",88
"72",89
"73",90
"74",91
"75",92
"76",93
"77",94
"78",96
"79",97
"80",98
"81",99
"82",101
"83",102
"84",103
"85",105
"86",106
"87",108
"88",109
