"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",11
"10",12
"11",13
"12",14
"13",15
"14",16
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",29
"25",30
"26",31
"27",32
"28",34
"29",35
"30",36
"31",37
"32",38
"33",39
"34",40
"35",42
"36",43
"37",44
"38",45
"39",46
"40",48
"41",50
"42",51
"43",52
"44",53
"45",54
"46",55
"47",57
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",65
"55",66
"56",67
"57",69
"58",70
"59",71
"60",72
"61",73
"62",74
"63",76
"64",77
"65",79
"66",80
"67",81
"68",82
"69",83
"70",84
"71",85
"72",86
"73",87
"74",88
"75",89
"76",90
"77",91
"78",92
"79",93
"80",94
"81",96
"82",97
"83",100
"84",101
"85",104
"86",105
"87",106
"88",107
