"","Resample1"
"1",2
"2",4
"3",5
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",15
"13",16
"14",17
"15",18
"16",19
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",29
"26",30
"27",32
"28",33
"29",35
"30",36
"31",37
"32",38
"33",39
"34",41
"35",42
"36",45
"37",46
"38",47
"39",48
"40",49
"41",52
"42",53
"43",55
"44",57
"45",58
"46",59
"47",60
"48",62
"49",63
"50",65
"51",66
"52",67
"53",68
"54",69
"55",70
"56",71
"57",72
"58",73
"59",76
"60",77
"61",78
"62",79
"63",80
"64",82
"65",83
"66",85
"67",86
"68",87
"69",88
"70",89
"71",90
"72",91
"73",92
"74",93
"75",94
"76",96
"77",97
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
